Draw,Objective value,Solver converged,Initial top policy,Cumulative top policy,Affordability-oriented cumulative effort share,All seven final shortfalls below initial,Final mean remaining shortfall,Final affordability mean shortfall,Final nutrition mean shortfall,Final environmental mean shortfall,Environmental policy cumulative effort
756,81.9546756588371,True,Social protection policy,Social protection policy,0.8364554251341114,True,0.11267223303681259,0.20084713407840815,0.16891421466018786,0.024591466890248076,3.096827590562415
757,108.55446945504255,True,Social protection policy,Social protection policy,0.8460176321131128,True,0.03607882185268171,0.06774013052136468,0.03377054269036983,0.024765203272651484,3.360344772047468
758,96.20424065058651,True,Infrastructure investment,Infrastructure investment,0.7864310955017235,True,0.03359254749310693,0.012844000156510882,0.03705729853795425,0.06767261753140912,4.480725177402711
759,72.98933324769396,True,Social protection policy,Social protection policy,0.7891627292004029,True,0.039092546270351726,0.10404825101677712,0.0310032842641077,0.0017723766653462147,3.8750381660584763
760,77.91366620907577,True,Social protection policy,Infrastructure investment,0.7140568593875998,True,0.043455177146720085,0.07752959878476662,0.043972128767435725,0.03059139246131795,5.244843164724084
761,73.68808274721206,True,Infrastructure investment,Infrastructure investment,0.7825239929841826,True,0.06819820666839685,0.10176219550737886,0.13331911070343616,0.003612417128573929,3.4760191536974987
762,82.1783124165031,True,Social protection policy,Social protection policy,0.7605171782645174,True,0.04821540887336747,0.0530929536628173,0.11112694065065898,0.004534036743309863,4.38742367095544
763,74.21694064143476,True,Infrastructure investment,Infrastructure investment,0.8123571647164476,True,0.0710435446257011,0.17107464614112844,0.048991204102926234,0.028586555945899178,3.739548331250724
764,96.07256419614977,True,Social protection policy,Social protection policy,0.774095196027075,True,0.05858763832501797,0.09393237954450828,0.10911834759552974,0.00200600699752488,4.147244807960825
765,52.45309144966762,True,Social protection policy,Infrastructure investment,0.7314693129443033,True,0.01943360802658835,0.036263359222829916,0.016786731609200356,0.014967537261028951,4.436462316334042
766,96.55463644958715,True,Infrastructure investment,Infrastructure investment,0.8342492653613102,True,0.03612130281456801,0.04258910353361167,0.061624180058906464,0.0222112762584699,3.2189357110739514
767,87.13355111459512,True,Social protection policy,Social protection policy,0.9154153698199712,True,0.08557077571097811,0.18105854969315727,0.109432423564928,0.009006741730338129,1.9676532657959702
768,95.77098843707793,True,Social protection policy,Social protection policy,0.7500766759973602,True,0.07084176342024037,0.13624228340813926,0.1037360261067406,0.007967862455961441,5.058407735756398
769,76.94023579650053,True,Social protection policy,Social protection policy,0.8174852747357998,True,0.04584925421237807,0.15174592501589934,0.0,0.008726464727423916,3.758618138250087
770,156.06352541082146,True,Infrastructure investment,Infrastructure investment,0.8198518239161071,True,0.08278301072890017,0.15824348046384307,0.12141408868366332,0.010082968403644199,3.813680738324296
771,78.86008344338197,True,Infrastructure investment,Infrastructure investment,0.8111052197475785,True,0.026384296641073567,0.028457431564201663,0.046066909030629766,0.017820697648926062,3.6876105559080554
772,78.42063828193541,True,Social protection policy,Infrastructure investment,0.7954574634387103,True,0.07226401297126096,0.13034262915169742,0.08255023632089253,0.04003117992682345,3.3781455029290304
773,79.30066024447356,True,Infrastructure investment,Infrastructure investment,0.8269598809076425,True,0.06663549789939442,0.1256408599050386,0.08936020713634368,0.018223175606498235,3.696987181040575
774,128.00981293985507,True,Infrastructure investment,Infrastructure investment,0.748355670941953,True,0.02664864803615008,0.06433657076167854,0.026274164302994008,0.002659533061852737,6.690156826587624
775,78.84268988833793,True,Social protection policy,Social protection policy,0.7884125899858975,True,0.07532695723367148,0.11313910911753777,0.14977215634101548,0.0007330848592969827,3.9433272065006437
776,61.04260561668602,True,Social protection policy,Social protection policy,0.9199186433503713,True,0.06753700476976607,0.14395745145767758,0.07139158482011165,0.021030480416392015,1.2181641636622182
777,107.83842688016973,True,Infrastructure investment,Infrastructure investment,0.9004938336521754,True,0.026269598507524743,0.027671826200713734,0.04409392079910113,0.02017784777652173,2.0751103729245512
778,61.996802407643834,True,Social protection policy,Social protection policy,0.8685104557055189,True,0.08111784431724896,0.21832767225947747,0.04395410726145499,0.021630675589438896,2.444410950314766
779,54.83550726662779,True,Social protection policy,Social protection policy,0.8473688640740961,True,0.021271168723964468,0.012981985622608216,0.05608308319354016,0.005384021717727259,2.4405292130227747
780,117.77754539834338,True,Social protection policy,Social protection policy,0.7855578139644565,True,0.05920555486676358,0.15689489059965472,0.04965900443157634,0.0006655470024414523,4.805265581523534
781,87.98798078990058,True,Social protection policy,Social protection policy,0.8965236719472064,True,0.0314389805456325,0.03309259048834934,0.03514828812133319,0.04179555330003123,2.2703124661073772
782,99.97657811095088,True,Social protection policy,Infrastructure investment,0.8436835487871589,True,0.05134997048002388,0.11113356653811768,0.04734679451322732,0.021244535628738556,2.931009953170929
783,81.69894785129951,True,Social protection policy,Social protection policy,0.7845688716980156,True,0.04974242881514231,0.058255666364909586,0.08705510427901036,0.02878773020907814,3.7367891140367995
784,67.79605983492807,True,Social protection policy,Social protection policy,0.8224387423936942,True,0.07088424120430122,0.08428591140695546,0.12655894439029236,0.03724998841780641,3.5564953778353496
785,80.7901960385235,True,Social protection policy,Social protection policy,0.7235417574664647,True,0.08419141198315346,0.2196768065322583,0.07303086761233424,0.001962267796444525,5.518576969953541
786,62.1680747362817,True,Infrastructure investment,Infrastructure investment,0.868770986662492,True,0.025817856795072588,0.04732943642553766,0.03308401824801366,0.00994904410920273,1.9515557517408655
787,111.29992066651832,True,Social protection policy,Social protection policy,0.8119777088891581,True,0.0786099471719279,0.1448477467475333,0.12539878968834195,0.004888278665872353,4.326599849971503
788,85.93368142468321,True,Social protection policy,Social protection policy,0.8839404943335577,True,0.07045819253633108,0.15158481009915015,0.07276534436052162,0.022253519417486975,2.25551168160306
789,143.03941222163664,True,Infrastructure investment,Infrastructure investment,0.8194717126633296,True,0.047863279503760674,0.1070841991196616,0.05238510245765271,0.00805217668584804,4.207465635032181
790,93.27510153469095,True,Infrastructure investment,Infrastructure investment,0.8854427754379572,True,0.015475070042491839,0.019264825222650606,0.002249928768547016,0.032647991157523815,2.488280202878183
791,126.84536088267342,True,Infrastructure investment,Infrastructure investment,0.8278253484394718,True,0.04526456460123323,0.07980605228707305,0.06413272990037194,0.014487193916871297,3.5703823466420044
792,71.79510241521446,True,Social protection policy,Social protection policy,0.8120032926923525,True,0.09250833330387863,0.11679168777873383,0.18513559796799894,0.021851880816842445,3.4720401527324016
793,102.68868551501681,True,Social protection policy,Social protection policy,0.7896254822162552,True,0.09556903048870677,0.1686761373629596,0.1457065951426425,0.020108874204871563,4.141518445583402
794,108.70025991414343,True,Social protection policy,Social protection policy,0.8064389820880743,True,0.07428536489409125,0.16374612631734875,0.09427122426233814,0.0019814265496325145,4.603372964084211
795,53.75441948272994,True,Social protection policy,Social protection policy,0.7749594091343507,True,0.020399548314067602,0.043781412947349,0.01913961044972412,0.008477395702163493,3.7104455925041258
796,76.20711094472296,True,Social protection policy,Social protection policy,0.6742193488138556,True,0.043213128144631616,0.11297807454749687,0.037189867408686295,0.0010780065500275021,5.547706718021748
797,116.70266289223153,True,Infrastructure investment,Infrastructure investment,0.8196418835688836,True,0.0643962514635688,0.1372037310433013,0.08744654907539173,0.0007366000037977716,4.554520575793026
798,88.66901294853001,True,Social protection policy,Infrastructure investment,0.8695214216568168,True,0.06591828676803063,0.1551715801977408,0.06061238902956645,0.014930034460799966,1.991267341651194
799,62.05992219280233,True,Infrastructure investment,Infrastructure investment,0.8073116254442106,True,0.04914242369603582,0.04104706775455991,0.13081850999313593,0.0001329051884295246,3.5125803356261067
800,79.15577483806855,True,Social protection policy,Social protection policy,0.7205358332223518,True,0.017277538690563508,0.025420865892119393,0.03489854598716502,0.00015197353768786614,5.695032163779107
801,87.51401104731275,True,Social protection policy,Infrastructure investment,0.7875838514824192,True,0.025982661111339057,0.03300439396045296,0.04766234673705638,0.01027257319217735,3.9139372537989283
802,94.92876532119297,True,Infrastructure investment,Infrastructure investment,0.8428107650970658,True,0.009062169050675379,0.012683812521513627,0.010126910382607823,0.008906868773242378,3.0729294115708865
803,81.27321749959553,True,Social protection policy,Infrastructure investment,0.8666826951867954,True,0.04883220795783305,0.12993140078294507,0.023288305227406103,0.01769302184206451,2.5733861599384755
804,64.08576158706366,True,Infrastructure investment,Infrastructure investment,0.8334024362889046,True,0.04301137337337393,0.10502436537089666,0.041689963537218266,0.003825477898693832,3.045535223013036
805,91.05130315090923,True,Social protection policy,Social protection policy,0.7735399996397679,True,0.11788421611057276,0.2745167206651459,0.1259083539432153,0.012169681778643457,5.4112689465610515
806,86.26987331382091,True,Social protection policy,Social protection policy,0.8017453731741205,True,0.0278964028975801,0.05319659521739939,0.04206949253540271,0.002371322388728253,4.319229499514109
807,77.01731746386581,True,Infrastructure investment,Infrastructure investment,0.8240929010292745,True,0.028098240820516564,0.041676718965402426,0.018902475295607096,0.03776464861079845,2.9259179053689808
808,81.45260590440762,True,Social protection policy,Social protection policy,0.798992242773563,True,0.03369653476026234,0.09455939357737592,0.019699812962188923,0.0036786651213533417,4.117382695085536
809,69.51790317554597,True,Social protection policy,Infrastructure investment,0.741370833343242,True,0.059894177131694794,0.1281919295669975,0.0663174497797121,0.015120240614222166,4.178596067292914
810,63.005211192644076,True,Social protection policy,Social protection policy,0.822200871447572,True,0.06318231575649373,0.06632723613326114,0.13906958629739075,0.015741282717076213,3.3836299449697917
811,90.79751975693185,True,Social protection policy,Social protection policy,0.861474957410753,True,0.10117187277197615,0.17945671564808163,0.15537337851183036,0.019271460542004508,2.396337606060857
812,94.59415553865674,True,Social protection policy,Social protection policy,0.8777986975609732,True,0.09535977523169084,0.23970063659478447,0.07750146943208391,0.016557107284049577,2.6534120256328695
813,124.04497099914347,True,Social protection policy,Infrastructure investment,0.7543560066838355,True,0.07189415033541198,0.18792485505606737,0.05403342843739434,0.009671242680480183,6.544129695280111
814,106.49862638661165,True,Infrastructure investment,Infrastructure investment,0.8673638114227057,True,0.06800006257965133,0.09116526774335565,0.13827069814183945,0.008564253143584541,2.5441626803625
815,122.97542299646601,True,Infrastructure investment,Infrastructure investment,0.8112412250813124,True,0.02625605425719139,0.04950327375374042,0.004373653112374365,0.03801926303405509,5.02196310633168
816,92.44633861313203,True,Social protection policy,Social protection policy,0.7936500041943205,True,0.05468884696667802,0.12295967966846744,0.05881453906148715,0.009636745653418474,4.301376862472509
817,72.56245527829763,True,Social protection policy,Infrastructure investment,0.7981180900411402,True,0.037074567267226806,0.05645600159196462,0.027484890719996047,0.045820093123333155,3.217196383590504
818,76.66702889911731,True,Infrastructure investment,Infrastructure investment,0.8532846518673773,True,0.03738825428973055,0.05233088589265078,0.05855500608265729,0.01997299803874885,2.6813367069718135
819,140.87006324736396,True,Social protection policy,Social protection policy,0.7538738407345131,True,0.08401487188430552,0.24107329667937144,0.04958223773385362,0.0033965171818442497,6.475050144413706
820,86.9499683454328,True,Social protection policy,Social protection policy,0.8568352435483535,True,0.11966848037876199,0.23874503940804648,0.1600835400731696,0.020011101844450867,2.7290955936478616
821,125.47781902791453,True,Social protection policy,Social protection policy,0.8465228174691677,True,0.035318304779078984,0.08818636029077154,0.027506343639748687,0.007921362796256229,3.5321778966042108
822,81.10614518108633,True,Social protection policy,Social protection policy,0.8259964843578559,True,0.05064326987355172,0.06087915996545984,0.09019072570464359,0.02618155888732758,3.126506862018698
823,102.07897711572123,True,Social protection policy,Social protection policy,0.8786491265643448,True,0.12009607004882594,0.26647302524372196,0.15008496768185187,0.003778252245316957,3.1526488372820802
824,85.32062078577738,True,Social protection policy,Social protection policy,0.9156103130590537,True,0.050006845909571794,0.1293320803854826,0.024566983288181854,0.02112489700983683,2.0402198829473
825,80.85931227235328,True,Social protection policy,Social protection policy,0.8670207745148147,True,0.06883098030095297,0.13259449181745986,0.0851504058248137,0.023163533411061844,2.5802593097426474
826,124.19579709421757,True,Social protection policy,Social protection policy,0.8557619204139472,True,0.021748020964037527,0.0603373462460135,0.008940343135837692,0.006840383992280152,3.898067137770419
827,102.80575486203729,True,Social protection policy,Social protection policy,0.6997700090143332,True,0.09489008246242245,0.20340134491298245,0.1209132762923234,0.0078006674131727155,6.335041167044231
828,96.71631036858747,True,Social protection policy,Social protection policy,0.7434956376111593,True,0.04685888662290537,0.07885552452516842,0.07264939214123922,0.012501186513761156,4.774653020425093
829,110.35660578364397,True,Infrastructure investment,Infrastructure investment,0.7851374553366601,True,0.0897338743046339,0.07268210363060623,0.22475388116011985,0.016632575275492625,5.225135914431125
830,94.15597722207045,True,Social protection policy,Social protection policy,0.84748028607342,True,0.06671743798615817,0.08639697538920044,0.13750384440885766,0.009610213153495493,3.268978283959901
831,121.12335284276807,True,Social protection policy,Infrastructure investment,0.8774796274210493,True,0.10692802737401938,0.1411233932382553,0.22997198487742176,0.0031527176933907886,2.613458697422912
832,73.07907532953382,True,Social protection policy,Social protection policy,0.865087465812984,True,0.028393084288796937,0.046833305288591254,0.023849202927882035,0.028693286794315993,2.041384514203844
833,68.68404167147185,True,Social protection policy,Social protection policy,0.7002077193000199,True,0.02546177867123106,0.0567976994966774,0.02022274258873072,0.012095783263900595,5.212356929148599
834,93.0937326016187,True,Social protection policy,Social protection policy,0.7991963853098561,True,0.03867832474507081,0.04305799304652169,0.07589970213666808,0.016416441424558045,3.7958804475128005
835,115.01867234340253,True,Infrastructure investment,Infrastructure investment,0.8063954981846879,True,0.05395779494758074,0.05671924419729857,0.12951917047800587,0.002613867641228146,4.371603035572414
836,138.11026385160042,True,Social protection policy,Social protection policy,0.8295346818494755,True,0.027241487545260065,0.063923217187834,0.030157033869582017,0.001264955350994204,4.53971372226605
837,108.43176398398373,True,Infrastructure investment,Infrastructure investment,0.7904477228428678,True,0.048574969205633,0.026536435960897498,0.13552463090456113,0.007951325354256883,4.242715795880413
838,121.57482990652765,True,Social protection policy,Social protection policy,0.7809471313256394,True,0.10956961110503456,0.16692212356783426,0.2093544063363475,0.007217108963439203,5.171277906380107
839,79.13809406301793,True,Social protection policy,Social protection policy,0.8648420734577469,True,0.04775663085449433,0.051505608878054554,0.08551786879479051,0.03012473031788511,2.2306694993156455
840,62.728214420337366,True,Social protection policy,Infrastructure investment,0.8185687150423092,True,0.05426014911901733,0.14877302309823842,0.02695303808661187,0.014184460731710383,2.9400866463457467
841,90.19945100484486,True,Social protection policy,Social protection policy,0.84458355018868,True,0.06790860403282908,0.18881373032988424,0.04281816936689542,0.0060482144181221095,3.036192327853546
842,90.8936863094063,True,Social protection policy,Infrastructure investment,0.8402333926237012,True,0.07517096750460207,0.21356274646207163,0.034830101964408056,0.014705537839627573,3.256164891058767
843,57.94162406855177,True,Social protection policy,Social protection policy,0.8939861319580088,True,0.036196190029999124,0.07299413551778008,0.0303003293078562,0.02339220027936064,1.6749291959747499
844,108.06357009229217,True,Infrastructure investment,Infrastructure investment,0.9062116819296299,True,0.03600857079126475,0.023542414311197968,0.09787402530604683,0.00461355815218184,1.9334550327226723
845,85.4218480861565,True,Social protection policy,Social protection policy,0.7498925285537534,True,0.015482122568767012,0.041719380369699355,0.0,0.01246804862098519,5.074991664509146
846,75.75063111545415,True,Infrastructure investment,Infrastructure investment,0.839278845724856,True,0.04501021421979039,0.03670749732104228,0.1090866788103001,0.011741573637923969,3.2291127355282665
847,88.7845192708885,True,Social protection policy,Infrastructure investment,0.9278337238461666,True,0.0555127457318544,0.11936201157211251,0.05332649350373436,0.021606104985643526,1.3963445004855972
848,110.66313138222799,True,Social protection policy,Social protection policy,0.7657449541321355,True,0.022135250894897707,0.043921670866369,0.017055923830489594,0.01649578343528338,4.578272396608054
849,118.2971632542794,True,Social protection policy,Infrastructure investment,0.8347986644560564,True,0.0464616888781677,0.12409104403118776,0.01876230546783264,0.019762561574566545,3.520525412568022
850,85.41418109727348,True,Infrastructure investment,Infrastructure investment,0.874185974267666,True,0.03127136349349289,0.02738798138523968,0.05855791874242877,0.02350387209955665,2.4817404116597923
851,66.34183608157757,True,Social protection policy,Infrastructure investment,0.8472407586117018,True,0.04705552884935465,0.10901197976841903,0.04935024309214231,0.0063321281121799244,2.5656922461100837
852,76.54256738049224,True,Social protection policy,Social protection policy,0.9099541571611246,True,0.023486398174993078,0.05160714142547179,0.01668992425791138,0.01390532792909261,1.6046872491063093
853,102.1510223112258,True,Social protection policy,Social protection policy,0.8202893352516452,True,0.04650832035860216,0.10602313652956674,0.03932531283451246,0.017430671891028357,4.168742358830923
854,85.0275950366225,True,Infrastructure investment,Infrastructure investment,0.7735242279878136,True,0.047693509537354815,0.08284265350942577,0.0756251881402007,0.008459441731115402,4.981633452325319
855,96.54314985250195,True,Social protection policy,Social protection policy,0.7980105886796984,True,0.03736843884394196,0.03348445931051153,0.09676151076181927,0.0005435658814660557,3.7130490028508403
856,92.06547941220994,True,Social protection policy,Social protection policy,0.830391978289088,True,0.07127721797822063,0.18049058714602634,0.03191392416695277,0.03706575161079309,3.1172966330770984
857,62.7440141084027,True,Social protection policy,Social protection policy,0.7381452156533865,True,0.012052344895044741,0.015371018453453067,0.014276450351384307,0.01253573832781922,4.674699499641774
858,70.93076425755399,True,Social protection policy,Social protection policy,0.7595371912118593,True,0.030843438763035018,0.09151939744416238,0.016126515125021945,0.0003061231014382382,4.844753508965905
859,87.00222836505641,True,Social protection policy,Infrastructure investment,0.7254611702422717,True,0.04965398181575391,0.11352368443100436,0.05536772010744695,0.004897531816687367,5.601104132351154
860,105.53225664659391,True,Social protection policy,Infrastructure investment,0.8110980532983921,True,0.029567138577350913,0.07817161761427582,0.020412465868632657,0.0049009015378197185,4.033325949208479
861,119.21213353962548,True,Infrastructure investment,Infrastructure investment,0.8463272652098329,True,0.04613552449985468,0.049603672254914355,0.09093721654864617,0.020933446945930856,3.938070908748044
862,133.51421612218257,True,Social protection policy,Infrastructure investment,0.8567854370835111,True,0.06213849201657117,0.09241434398968074,0.11293078022377379,0.012139597844544568,3.683917953801512
863,49.761160128880924,True,Social protection policy,Social protection policy,0.8191430216770123,True,0.037962380487865134,0.08526127660625804,0.01718981595327257,0.030417239147997342,2.9527465022484853
864,61.66871006904275,True,Social protection policy,Social protection policy,0.8415362971339364,True,0.039248158898587855,0.07414293992043719,0.03338664547031478,0.029838970754305513,2.8744955263728755
865,95.86572657339632,True,Social protection policy,Social protection policy,0.777240218768198,True,0.05918372743576016,0.12909622032453438,0.0722346239002426,0.005812201800383582,5.138496573276786
866,105.22661656811195,True,Social protection policy,Social protection policy,0.8099510476093031,True,0.09728130952183818,0.20945171595116463,0.12631150330848506,0.0047213640667839105,4.231474308897472
867,84.72204633677536,True,Social protection policy,Social protection policy,0.8190660947224521,True,0.06719856862770666,0.1024181478123965,0.1140978519903122,0.018678990394264648,3.6175828994005292
868,106.8663409657712,True,Social protection policy,Social protection policy,0.8473052268350922,True,0.07474467974760794,0.2273819957082398,0.03111319656811251,0.003111186840275521,3.4586531882112244
869,99.93374239965472,True,Social protection policy,Social protection policy,0.8819777019854717,True,0.08578087851243213,0.2082404505926525,0.0797674465260535,0.012225177674806478,2.6800470489331554
870,52.13481999291953,True,Infrastructure investment,Infrastructure investment,0.7435145661166114,True,0.054574396062357776,0.07184153825182954,0.11489397699521009,0.00427487097121259,4.321270752237032
871,83.54000294843952,True,Social protection policy,Social protection policy,0.8089789690771627,True,0.036626198221511745,0.07138135777424626,0.04376438019478757,0.013045955806257267,3.8415961810549994
872,57.76234683928668,True,Social protection policy,Social protection policy,0.8869412038630298,True,0.03335978994329909,0.08556780888390308,0.021899472236565853,0.009291983681077899,1.7910879191701423
873,94.6651561283671,True,Social protection policy,Social protection policy,0.7243609493975688,True,0.10476355581804775,0.20090384541693018,0.15589449542418365,0.009874104522053256,5.268142833585423
874,70.24250516216384,True,Social protection policy,Social protection policy,0.7873532155496057,True,0.06041222153166607,0.15649995503540792,0.048337417596508225,0.006605402728915091,3.741417256331605
875,77.92742836037742,True,Social protection policy,Social protection policy,0.841410333992862,True,0.11934989098261575,0.15120891237626904,0.2522236776850848,0.01429202837780131,2.7400974234499214
876,93.007162721338,True,Social protection policy,Infrastructure investment,0.8385393391775031,True,0.02648379026149033,0.06689113525996748,0.012356102696462146,0.013446027958786522,3.2651372729410144
877,94.9995619574945,True,Social protection policy,Infrastructure investment,0.7435418649730154,True,0.04275022868283746,0.12018300511513952,0.019265442973468605,0.010177352301323009,4.973794128147085
878,110.95707231702379,True,Social protection policy,Social protection policy,0.8559625485393683,True,0.08135546081854138,0.20310658876438836,0.07540725833496564,0.006230265765540789,3.3075191946104336
879,118.87417093428037,True,Infrastructure investment,Infrastructure investment,0.8653204921798637,True,0.05026419994917359,0.10187103707416956,0.025593984910285417,0.04845967783765261,3.104489976785045
880,78.64204008128482,True,Social protection policy,Infrastructure investment,0.9170969314125166,True,0.07598491028280112,0.1567355362395494,0.08120651550961827,0.028005134240636255,1.6402995915877063
881,75.36797929983015,True,Social protection policy,Social protection policy,0.7810896919559794,True,0.061547445683789004,0.16619313554363735,0.04664203966987057,0.002580884679753606,4.4429414533901035
882,78.33435864356179,True,Social protection policy,Infrastructure investment,0.7902252128955223,True,0.06263646133305438,0.10926766585160319,0.09405775487823165,0.015902193935855527,3.9468639952538878
883,85.90725668218563,True,Social protection policy,Infrastructure investment,0.8065052286600549,True,0.014802613142069598,0.026447725623302665,0.018708308917115057,0.006653111456825872,4.312067479251841
884,79.5122972008326,True,Infrastructure investment,Infrastructure investment,0.7831352086697116,True,0.048618106244323445,0.10974382369875879,0.0434670488396009,0.016952499316772368,5.087249515582653
885,59.6534810491605,True,Social protection policy,Social protection policy,0.7122856403384766,True,0.04722431918134577,0.11615487499642652,0.03447250622991943,0.01465773590836425,4.559458259016103
886,76.40763327190669,True,Social protection policy,Social protection policy,0.7374737386483363,True,0.04651893205376985,0.08092447267611907,0.05585426853711095,0.02603752097496445,5.5662648234136025
887,86.061921277054,True,Social protection policy,Social protection policy,0.6863233129578189,True,0.08154679058216352,0.11889193595161274,0.14120269655730205,0.02531913452865754,5.031393875400506
888,64.85020376451061,True,Social protection policy,Infrastructure investment,0.8761903893531886,True,0.023885461297420033,0.047139625436911636,0.018937435301035088,0.017522053803023394,2.4539964815650697
889,88.70391231079594,True,Social protection policy,Infrastructure investment,0.8168986285293618,True,0.03886498449791285,0.11186945814775118,0.012744824763878948,0.011413162831064826,3.878382600706354
890,128.7014037725454,True,Social protection policy,Social protection policy,0.8427296921231333,True,0.027145338323920964,0.058330670265247186,0.026450458166243473,0.010227555702232716,4.599680444446621
891,81.45105654591205,True,Social protection policy,Social protection policy,0.8596990398874818,True,0.032389261072415736,0.07298525299332392,0.027015401604759903,0.013361759155371244,3.0136891927403195
892,70.9236382261441,True,Social protection policy,Social protection policy,0.8212406775306089,True,0.043975599486955744,0.08461394268801348,0.05948165343369716,0.009819002082634483,2.9056507455868217
893,76.74146049624262,True,Infrastructure investment,Infrastructure investment,0.8405096179057873,True,0.04989676831380054,0.11754893560622232,0.024390886942362244,0.03269886654971735,2.9601989932523494
894,92.29949319210863,True,Social protection policy,Social protection policy,0.786370095260757,True,0.08969818037891678,0.2386061629793335,0.07313652167275497,0.002200946674120255,4.931878636900236
895,88.58253944631052,True,Social protection policy,Social protection policy,0.7284730194150761,True,0.03980276044083091,0.020920975772335038,0.11646488885406359,0.001923796916509582,5.308929734807276
896,81.80998763620968,True,Social protection policy,Social protection policy,0.8357526196497813,True,0.13400844499977876,0.3043346560128457,0.15154052605294532,0.01315437543343468,2.9482557346406897
897,97.45489943172547,True,Infrastructure investment,Infrastructure investment,0.8451880955281728,True,0.07174342210038402,0.08855847096030822,0.13895484405472003,0.02358866233631582,3.0845580906819268
898,65.4657727126854,True,Social protection policy,Social protection policy,0.8394088492561687,True,0.09216119681013087,0.16865375201683452,0.13056607614137505,0.023344360677248446,2.7576332241357693
899,79.13722767602391,True,Social protection policy,Infrastructure investment,0.7948912358272213,True,0.07377609613500999,0.14803595033893902,0.09024117178080765,0.019939214352788254,4.291118652591283
900,81.70285169672692,True,Social protection policy,Social protection policy,0.6952166313164015,True,0.04962095050699033,0.11398878557562608,0.047195786928373895,0.012488754270466168,5.715678482891477
901,101.6805181037885,True,Infrastructure investment,Infrastructure investment,0.8176492776600732,True,0.09782752118933545,0.0995253929956863,0.22184229364418107,0.021028637522806704,3.7512145950607225
902,58.1765993753392,True,Social protection policy,Social protection policy,0.8213683866508319,True,0.035366598365920286,0.08913075103643053,0.02244464820137404,0.012207695042916439,2.497355918845155
903,116.22681090524256,True,Social protection policy,Infrastructure investment,0.8685686624612193,True,0.03886586330600495,0.09309889629723256,0.016695521115336454,0.026236104158448313,3.079724946907544
904,104.42176949143516,True,Infrastructure investment,Infrastructure investment,0.8868659206860083,True,0.035332575667938335,0.041188068901289565,0.06172294104270781,0.02075300489378678,2.4829518459325537
905,75.92553991520829,True,Social protection policy,Social protection policy,0.7746680608354755,True,0.07781715897829411,0.21667611084290272,0.051276307172278934,0.004407638408847753,4.424299043483484
906,90.69119546809439,True,Social protection policy,Social protection policy,0.8431337580497078,True,0.15644810758459024,0.12038520216483861,0.4124637579886731,0.014719416392554127,3.365960662357351
907,128.89935211914707,True,Social protection policy,Infrastructure investment,0.857864330149513,True,0.042180954088824475,0.08969159102507307,0.03730965556432603,0.02063209272148655,3.1666741177880042
908,100.78997162891035,True,Social protection policy,Infrastructure investment,0.7921565715059978,True,0.01775862914530857,0.04115341546233753,0.020122979964265597,0.0008788065819768653,4.6223294977692655
909,58.815877227862316,True,Social protection policy,Social protection policy,0.8325008200107377,True,0.0368886354694259,0.06884510501024521,0.04462639998574558,0.01563871914699986,3.02230697918427
910,85.04543140843748,True,Social protection policy,Social protection policy,0.7409069451347492,True,0.07519215731420378,0.16117827598610568,0.0660230406962452,0.03597123391736237,5.113084109093129
911,80.4550138760942,True,Social protection policy,Social protection policy,0.8113391021183498,True,0.014394063733140419,0.03619737111866517,0.0013010422184682735,0.012880809728858023,3.4019876350847085
912,86.22172579201485,True,Social protection policy,Infrastructure investment,0.8500018794985527,True,0.08584268047492657,0.18317410653438637,0.10591849780302776,0.011356777324828864,2.830085791790914
913,104.06061380851571,True,Infrastructure investment,Infrastructure investment,0.8493870118408136,True,0.01866556172447979,0.03748344566715389,0.011438409684506823,0.016407610684018553,2.7954434932062964
914,97.05463562055493,True,Social protection policy,Social protection policy,0.7939953013795533,True,0.07359553681017524,0.16640006154327236,0.06522598533806934,0.025958331954271593,4.256745783476921
915,111.90804304505605,True,Social protection policy,Infrastructure investment,0.748220412465222,True,0.021231970824547513,0.05957674280954606,0.013318109635836795,0.0014170454405334487,5.7707933572762045
916,51.28442069064405,True,Social protection policy,Infrastructure investment,0.7712700769924855,True,0.02823882541078663,0.07366853779810228,0.016099949986851325,0.009067401152799595,3.601010244791067
917,118.97262614885508,True,Infrastructure investment,Infrastructure investment,0.8143392528428681,True,0.0298400443181874,0.02345814547588254,0.06540190593396433,0.015580103703809023,4.712772778585872
918,112.21248016371507,True,Social protection policy,Social protection policy,0.8691890368809194,True,0.0910537956507549,0.24435901444523866,0.06169507559509202,0.012634194737311491,2.9630047105735344
919,84.24450669142165,True,Social protection policy,Social protection policy,0.7963558612402609,True,0.0941883355479728,0.19435728888865322,0.1274734173023524,0.007828468226899185,3.9436039904832465
920,114.3491427253486,True,Infrastructure investment,Infrastructure investment,0.7590107397014534,True,0.04143203411660172,0.07011087145502398,0.05352507031345333,0.021376177639628707,4.638703088315791
921,57.69204608048179,True,Social protection policy,Social protection policy,0.839509044057268,True,0.08301086494978001,0.15291676330902806,0.10944738876173643,0.02817387525346552,2.467560716939498
922,63.31088846820184,True,Social protection policy,Social protection policy,0.8329870590887546,True,0.08385992950064725,0.1686477353075469,0.09467986557757319,0.03018215236714527,2.31689627178344
